bus_id,tiempo,parada,pasajero_id
11,5440.456346016066,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_76
11,5441.456346016066,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_78
11,5442.456346016066,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_80
11,5443.456346016066,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_82
11,5444.456346016066,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_84
11,5445.456346016066,Parada Final (SAN VICENTE),Parada Aeropuerto_77
11,5446.456346016066,Parada Final (SAN VICENTE),Parada Aeropuerto_78
12,5776.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_86
12,5777.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_88
12,5778.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_90
12,5779.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_92
12,5780.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_94
12,5781.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_96
12,5782.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_98
12,5783.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_100
12,5784.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_102
12,5785.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_104
12,5786.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_106
12,5787.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_108
12,5788.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_110
12,5789.619840329541,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_112
12,5790.619840329541,Parada Final (SAN VICENTE),Parada Aeropuerto_88
12,5791.619840329541,Parada Final (SAN VICENTE),Parada Aeropuerto_90
13,5717.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_87
13,5718.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_89
13,5719.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_91
13,5720.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_93
13,5721.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_95
13,5722.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_97
13,5723.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_99
13,5724.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_101
13,5725.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_103
13,5726.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_105
13,5727.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_107
13,5728.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_109
13,5729.083276438786,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_111
13,5730.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_79
13,5731.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_80
13,5732.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_81
13,5733.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_82
13,5734.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_83
13,5735.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_84
13,5736.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_85
13,5737.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_86
13,5738.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_87
13,5739.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_89
13,5740.083276438786,Parada Final (SAN VICENTE),Parada Aeropuerto_91
14,6623.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_113
14,6624.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_115
14,6625.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_117
14,6626.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_119
14,6627.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_121
14,6628.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_123
14,6629.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_125
14,6630.648774739702,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_127
14,6631.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_92
14,6632.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_93
14,6633.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_94
14,6634.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_95
14,6635.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_96
14,6636.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_97
14,6637.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_98
14,6638.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_99
14,6639.648774739702,Parada Final (SAN VICENTE),Parada Aeropuerto_100
15,6316.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_114
15,6317.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_116
15,6318.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_118
15,6319.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_120
15,6320.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_122
15,6321.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_124
15,6322.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_126
15,6323.307702342921,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_128
16,7026.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_129
16,7027.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_131
16,7028.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_133
16,7029.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_135
16,7030.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_137
16,7031.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_139
16,7032.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_141
16,7033.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_143
16,7034.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_145
16,7035.014002135118,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_147
16,7036.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_101
16,7037.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_102
16,7038.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_103
16,7039.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_104
16,7040.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_105
16,7041.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_106
16,7042.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_107
16,7043.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_108
16,7044.014002135118,Parada Final (SAN VICENTE),Parada Aeropuerto_109
17,7213.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_130
17,7214.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_132
17,7215.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_134
17,7216.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_136
17,7217.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_138
17,7218.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_140
17,7219.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_142
17,7220.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_144
17,7221.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_146
17,7222.181781372745,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_148
17,7223.181781372745,Parada Final (SAN VICENTE),Parada Aeropuerto_110
17,7224.181781372745,Parada Final (SAN VICENTE),Parada Aeropuerto_111
17,7225.181781372745,Parada Final (SAN VICENTE),Parada Aeropuerto_112
18,7631.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_149
18,7632.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_151
18,7633.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_153
18,7634.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_155
18,7635.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_157
18,7636.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_159
18,7637.558555680589,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_161
18,7638.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_113
18,7639.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_114
18,7640.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_115
18,7641.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_116
18,7642.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_117
18,7643.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_118
18,7644.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_119
18,7645.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_120
18,7646.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_121
18,7647.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_122
18,7648.558555680589,Parada Final (SAN VICENTE),Parada Aeropuerto_123
19,7334.241189579854,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_150
19,7335.241189579854,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_152
19,7336.241189579854,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_154
19,7337.241189579854,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_156
19,7338.241189579854,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_158
19,7339.241189579854,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_160
20,8168.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_162
20,8169.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_164
20,8170.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_166
20,8171.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_168
20,8172.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_170
20,8173.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_172
20,8174.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_174
20,8175.51496222168,Parada Final (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_176
